,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
1,https://markets.businessinsider.com/news/stocks/dgap-news-first-sensor-and-analog-devices-developing-lidar-offerings-to-accelerate-the-future-of-autonomous-driving-1028309906,https://markets.businessinsider.com/amp/news/dgap-news-first-sensor-and-analog-devices-developing-lidar-offerings-to-accelerate-the-future-of-autonomous-driving-1028309906,DGAP - News : First Sensor and Analog Devices Developing LiDAR Offerings to Accelerate the Future of Autonomous Driving,20190626T160000Z,https://link.cockpit.eqs.com/cgi-bin/fncls.ssp?fn=show_t_gif&application_id=831483&application_name=news&site_id=smarthouse,markets.businessinsider.com,English,United States
2,https://news.yahoo.com/had-bought-analog-devices-nasdaq-122703818.html,https://news.yahoo.com/amphtml/had-bought-analog-devices-nasdaq-122703818.html,"If You Had Bought Analog Devices ( NASDAQ : ADI ) Stock Five Years Ago , You Could Pocket A 106 % Gain Today",20190630T133000Z,,news.yahoo.com,English,United States
4,http://www.digitaljournal.com/pr/4358139,,Analog Devices Honors Top Suppliers at Inaugural Supplier Day 2019 - Press Release,20190626T123000Z,,digitaljournal.com,English,United States
5,https://www.bostonglobe.com/business/2019/06/14/lexington-man-charged-with-stealing-smuggling-tech/OukFld6eBXftjKgAjN5pMI/story.html,https://www.bostonglobe.com/business/2019/06/14/lexington-man-charged-with-stealing-smuggling-tech/OukFld6eBXftjKgAjN5pMI/story.html?outputType=amp,"Lexington man charged with stealing , smuggling tech",20190614T210000Z,,bostonglobe.com,English,United States
7,https://www.techspot.com/downloads/547-speedfan.html,https://www.techspot.com/amp/downloads/547-speedfan.html,SpeedFan 4 . 52 Download - TechSpot,20190617T183000Z,,techspot.com,English,United States
8,https://www.engineering.com/ElectronicsDesign/ElectronicsDesignArticles/ArticleID/19266/Electronics-Weekly-Bourns-TVS-Diodes-Micron-NAND-Storage-More.aspx,https://mobile.engineering.com/amp/19266.html,"Electronics Weekly – Bourns TVS Diodes , Micron NAND Storage & More > ENGINEERING . com",20190614T154500Z,http://www.engineering.com/portals/0/BlogFiles/30_im.jpg,engineering.com,English,United States
9,https://www.tickerreport.com/banking-finance/4370478/westpac-banking-corp-sells-11700-shares-of-analog-devices-inc-nasdaqadi.html,https://www.tickerreport.com/banking-finance/4370478/westpac-banking-corp-sells-11700-shares-of-analog-devices-inc-nasdaqadi.html/amp,"Westpac Banking Corp Sells 11 , 700 Shares of Analog Devices , Inc . ( NASDAQ : ADI ) ",20190613T173000Z,,tickerreport.com,English,United States
10,https://www.cnbc.com/2019/06/20/chips-are-stuck-in-a-correction-but-one-chart-points-to-a-breakout.html,https://www.cnbc.com/amp/2019/06/20/chips-are-stuck-in-a-correction-but-one-chart-points-to-a-breakout.html,"Chips are stuck in a correction , but one chart points to a breakout",20190620T120000Z,https://image.cnbcfm.com/api/v1/image/103194769-GettyImages-172197647.jpg?v=1560979745,cnbc.com,English,United States
11,https://www.dailypolitical.com/2019/07/12/piper-jaffray-companies-boosts-analog-devices-nasdaqadi-price-target-to-135-00.html,https://www.dailypolitical.com/2019/07/12/piper-jaffray-companies-boosts-analog-devices-nasdaqadi-price-target-to-135-00.html/amp,Piper Jaffray Companies Boosts Analog Devices ( NASDAQ : ADI ) Price Target to $135 . 00,20190712T150000Z,,dailypolitical.com,English,United States
12,https://www.wkrb13.com/2019/07/12/piper-jaffray-companies-boosts-analog-devices-nasdaqadi-price-target-to-135-00.html,https://www.wkrb13.com/2019/07/12/piper-jaffray-companies-boosts-analog-devices-nasdaqadi-price-target-to-135-00.html/amp,Piper Jaffray Companies Boosts Analog Devices ( NASDAQ : ADI ) Price Target to $135 . 00,20190712T160000Z,,wkrb13.com,English,United States
