,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
0,https://www.powerlineblog.com/archives/2021/02/waiting-for-the-umbrella-man-or-someone-like-him.php,,Waiting for the Umbrella Man or someone like him,20210214T200000Z,,powerlineblog.com,English,United States
2,https://forextv.com/top-news/autozone-to-release-second-quarter-earnings-march-2-2021/,https://forextv.com/top-news/autozone-to-release-second-quarter-earnings-march-2-2021/amp/,"AutoZone to Release Second Quarter Earnings March 2 , 2021",20210216T014500Z,https://ml.globenewswire.com/release/track/d26f64b6-9283-4446-a5fd-0c3d6f759562,forextv.com,English,United States
3,https://www.ksla.com/2021/02/15/autozone-employee-helps-out-deputy-need-snow/,/2021/02/15/autozone-employee-helps-out-deputy-need-snow/?outputType=amp,AutoZone employee helps out deputy in need in the snow,20210215T203000Z,https://www.ksla.com/resizer/d6I04cRaD-Vyk6HSyb5yPGLB9OY=/1200x0/cloudfront-us-east-1.images.arcpublishing.com/raycom/VWKF7KW565CWPCNA3CXCVXPK5I.jpg,ksla.com,English,United States
5,https://gizmodo.com/minneapolis-cops-reportedly-used-google-location-data-t-1846217563,https://gizmodo.com/minneapolis-cops-reportedly-used-google-location-data-t-1846217563/amp,Minneapolis Cops Used Google Location Data to Track Down George Floyd Protestors,20210208T010000Z,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/hlozotss9msnfi6vmzzd.jpg",gizmodo.com,English,United States
6,https://www.postandcourier.com/business/new-stores-on-way-to-shuttered-pier-1-sites-in-charleston-mount-pleasant-restaurant-closes/article_21d736d8-55d8-11eb-9e31-134d5a0cd3c7.html,,New stores on way to shuttered Pier 1 sites in Charleston ; Mount Pleasant restaurant closes,20210127T144500Z,https://bloximages.newyork1.vip.townnews.com/postandcourier.com/content/tncms/assets/v3/editorial/7/2d/72dd5456-5f36-11eb-b4b4-233f381915f2/600f066c92343.image.jpg,postandcourier.com,English,United States
9,https://www.postandcourier.com/business/retail/new-stores-on-way-to-shuttered-pier-1-sites-in-charleston-mount-pleasant-restaurant-closes/article_21d736d8-55d8-11eb-9e31-134d5a0cd3c7.html,,New stores on way to shuttered Pier 1 sites in Charleston ; Mount Pleasant restaurant closes,20210128T000000Z,https://bloximages.newyork1.vip.townnews.com/postandcourier.com/content/tncms/assets/v3/editorial/7/2d/72dd5456-5f36-11eb-b4b4-233f381915f2/600f066c92343.image.jpg,postandcourier.com,English,United States
11,https://1067theeagle.iheart.com/featured/portland-local-news/content/2021-01-20-reward-offered-in-tent-arson/,,Reward Offered In Tent Arson | 106 . 7 The Eagle | Portland Local News,20210121T004500Z,"https://i.iheart.com/v3/re/new_assets/60088951c12a7012ea99875b?ops=gravity(%22north%22),fit(740,416),quality(65)",1067theeagle.iheart.com,English,United States
12,https://1190kex.iheart.com/featured/portland-local-news/content/2021-01-20-reward-offered-in-tent-arson/,,Reward Offered In Tent Arson | News Radio 1190 KEX,20210121T050000Z,"https://i.iheart.com/v3/re/new_assets/60088951c12a7012ea99875b?ops=gravity(%22north%22),fit(740,416),quality(65)",1190kex.iheart.com,English,United States
13,https://ripcityradio.iheart.com/content/2021-01-20-reward-offered-in-tent-arson/,,Reward Offered In Tent Arson | NBC Sports Northwest Rip City Radio 620,20210121T010000Z,"https://i.iheart.com/v3/re/new_assets/60088951c12a7012ea99875b?ops=gravity(%22north%22),fit(740,416),quality(65)",ripcityradio.iheart.com,English,United States
14,https://k103.iheart.com/content/2021-01-20-reward-offered-in-tent-arson/,,Reward Offered In Tent Arson | K103 Portland,20210121T023000Z,"https://i.iheart.com/v3/re/new_assets/60088951c12a7012ea99875b?ops=gravity(%22north%22),fit(740,416),quality(65)",k103.iheart.com,English,United States
15,https://z100portland.iheart.com/featured/portland-local-news/content/2021-01-20-reward-offered-in-tent-arson/,,Reward Offered In Tent Arson | Z100 Portland | Portland Local News,20210121T010000Z,"https://i.iheart.com/v3/re/new_assets/60088951c12a7012ea99875b?ops=gravity(%22north%22),fit(740,416),quality(65)",z100portland.iheart.com,English,United States
17,https://www.kare11.com/article/news/local/george-floyd/report-minneapolis-police-used-geofence-warrant-during-unrest-following-killing-of-george-floyd/89-11535746-55bb-4f08-b5c3-96ce0241a5ad,https://www.kare11.com/amp/article/news/local/george-floyd/report-minneapolis-police-used-geofence-warrant-during-unrest-following-killing-of-george-floyd/89-11535746-55bb-4f08-b5c3-96ce0241a5ad,Report : Minneapolis Police used  geofence warrant  during unrest following killing of George Floyd,20210209T040000Z,https://media.kare11.com/assets/KARE/images/79723e94-3546-456e-8c79-c9e6ed7acff8/79723e94-3546-456e-8c79-c9e6ed7acff8_1140x641.png,kare11.com,English,United States
19,https://www.prnewswire.com:443/news-releases/hbg-design-celebrates-the-completion-of-the-new-canopy-by-hilton-memphis-hotel-301230231.html,,HBG Design Celebrates the Completion of the new Canopy by Hilton Memphis Hotel,20210217T184500Z,,prnewswire.com,English,United States
20,https://www.prnewswire.com/news-releases/hbg-design-celebrates-the-completion-of-the-new-canopy-by-hilton-memphis-hotel-301230231.html,,HBG Design Celebrates the Completion of the new Canopy by Hilton Memphis Hotel,20210217T184500Z,,prnewswire.com,English,United States
21,https://www.fool.com/investing/2021/02/01/3-recession-proof-stocks-to-buy-right-now/?source=iedfolrf0000001,https://www.fool.com/amp/investing/2021/02/01/3-recession-proof-stocks-to-buy-right-now/,3 Recession - Proof Stocks to Buy Right Now,20210202T023000Z,https://g.foolcdn.com/editorial/images/606667/recycling-workers.jpg,fool.com,English,United States
22,https://www.fool.com/investing/2021/02/01/3-recession-proof-stocks-to-buy-right-now/,https://www.fool.com/amp/investing/2021/02/01/3-recession-proof-stocks-to-buy-right-now/,3 Recession - Proof Stocks to Buy Right Now,20210202T064500Z,https://g.foolcdn.com/editorial/images/606667/recycling-workers.jpg,fool.com,English,United States
24,https://omaha.com/business/investment/personal-finance/3-recession-proof-stocks-to-buy-right-now/article_c29a4411-a54d-5f71-b9f7-20ef31fd1d58.html,https://omaha.com/business/investment/personal-finance/3-recession-proof-stocks-to-buy-right-now/article_c29a4411-a54d-5f71-b9f7-20ef31fd1d58.amp.html,3 Recession - Proof Stocks to Buy Right Now,20210202T034500Z,https://bloximages.newyork1.vip.townnews.com/omaha.com/content/tncms/assets/v3/editorial/8/e3/8e3da0cb-b48b-541f-b224-d9ed5eac14f7/6018bd1d754b5.image.jpg?crop=700%2C394%2C0%2C36,omaha.com,English,United States
