,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
0,https://www.gurufocus.com/news/821761/assurant-inc-aiz-files-10k-for-the-fiscal-year-ended-on-december-31-2018,,"Feb 23 , 2019 - Assurant Inc ( AIZ ) Files 10 - K for the Fiscal Year Ended on December 31 , 2018",20190223T130000Z,,gurufocus.com,English,United States
1,https://www.businesswire.com/news/home/20190225005158/en/Assurant-Host-Investor-Day-Thursday-March-14,,"Assurant to Host Investor Day on Thursday , March 14 , 2019",20190225T213000Z,,businesswire.com,English,United States
2,https://seekingalpha.com/article/4242551-assurant-unique-shareholder-friendly-insurer-fairly-valued,https://seekingalpha.com/amp/article/4242551-assurant-unique-shareholder-friendly-insurer-fairly-valued,"Assurant : An Unique And Shareholder - Friendly Insurer , But It Is Fairly Valued",20190220T200000Z,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,seekingalpha.com,English,United States
3,https://news.yahoo.com/assurant-aiz-q4-earnings-expect-145402700.html,https://finance.yahoo.com/amphtml/news/assurant-aiz-q4-earnings-expect-145402700.html,Assurant ( AIZ ) Q4 Earnings : What to Expect for the Stock,20190208T160000Z,https://s.yimg.com/uu/api/res/1.2/mHt4zlvnNox0Rej239X8Fw--~B/aD02MDA7dz05MDA7c209MTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en-us/zacks.com/e1654742ffc237585720da4e23d3ebc1,news.yahoo.com,English,United States
5,https://insurancenewsnet.com/oarticle/assurant-reports-fourth-quarter-and-full-year-2018-financial-results,,Assurant Reports Fourth Quarter and Full - Year 2018 Financial Results,20190212T230000Z,https://insurancenewsnet.com/wp-content/uploads/2018/06/CT,insurancenewsnet.com,English,United States
6,https://www.themarketsdaily.com/2019/02/21/arizona-state-retirement-system-trims-holdings-in-assurant-inc-aiz.html,https://www.themarketsdaily.com/2019/02/21/arizona-state-retirement-system-trims-holdings-in-assurant-inc-aiz.html/amp,"Arizona State Retirement System Trims Holdings in Assurant , Inc . ( AIZ ) ",20190221T100000Z,,themarketsdaily.com,English,United States
7,https://theenterpriseleader.com/2019/02/07/assurant-inc-aiz-shares-sold-by-louisiana-state-employees-retirement-system.html,https://theenterpriseleader.com/2019/02/07/assurant-inc-aiz-shares-sold-by-louisiana-state-employees-retirement-system.html/amp,"Assurant , Inc . ( AIZ ) Shares Sold by Louisiana State Employees Retirement System",20190208T023000Z,,theenterpriseleader.com,English,United States
8,https://www.wkrb13.com/2019/02/24/dupont-capital-management-corp-takes-position-in-assurant-inc-aiz.html,https://www.wkrb13.com/2019/02/24/dupont-capital-management-corp-takes-position-in-assurant-inc-aiz.html/amp,"Dupont Capital Management Corp Takes Position in Assurant , Inc . ( AIZ ) ",20190224T101500Z,,wkrb13.com,English,United States
9,http://www.finsmes.com/2019/02/mojio-closes-40m-series-b-funding-round.html,,Mojio Closes $40M Series B Funding Round,20190220T234500Z,http://www.finsmes.com/wp-content/uploads/2019/02/mojio.png,finsmes.com,English,United States
11,https://seekingalpha.com/article/4240650-assurant-inc-2018-q4-results-earnings-call-slides,https://seekingalpha.com/amp/article/4240650-assurant-inc-2018-q4-results-earnings-call-slides,"Assurant , Inc . 2018 Q4 - Results - Earnings Call Slides",20190213T191500Z,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,seekingalpha.com,English,United States
