,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
0,https://www.fairfieldcurrent.com/news/2018/12/08/critical-comparison-sincerity-applied-materials-hldngs-sinc-versus-geltech-solutions-gltc.html,https://www.fairfieldcurrent.com/news/2018/12/08/critical-comparison-sincerity-applied-materials-hldngs-sinc-versus-geltech-solutions-gltc.html/amp,GelTech Solutions ( GLTC ) versus Sincerity Applied Materials Hldngs ( SINC ) Financial Review,20181208T144500Z,,fairfieldcurrent.com,English,United States
1,https://www.fairfieldcurrent.com/2018/11/22/applied-materials-inc-amat-shares-bought-by-biechele-royce-advisors.html,https://www.fairfieldcurrent.com/2018/11/22/applied-materials-inc-amat-shares-bought-by-biechele-royce-advisors.html/amp,"Applied Materials , Inc . ( NASDAQ : AMAT ) Position Lifted by Biechele Royce Advisors",20181122T111500Z,,fairfieldcurrent.com,English,United States
2,https://www.fairfieldcurrent.com/2018/11/24/sincerity-applied-materials-hldngs-sinc-sealed-air-see-head-to-head-comparison.html,https://www.fairfieldcurrent.com/2018/11/24/sincerity-applied-materials-hldngs-sinc-sealed-air-see-head-to-head-comparison.html/amp,Critical Comparison : Sincerity Applied Materials Hldngs ( SINC ) & Sealed Air ( NYSE : SEE ) ,20181124T134500Z,,fairfieldcurrent.com,English,United States
3,https://www.fairfieldcurrent.com/2018/11/22/gulf-international-bank-uk-ltd-acquires-17300-shares-of-applied-materials-inc-amat.html,https://www.fairfieldcurrent.com/2018/11/22/gulf-international-bank-uk-ltd-acquires-17300-shares-of-applied-materials-inc-amat.html/amp,"Gulf International Bank united kingdom Ltd Has $13 . 59 Million Position in Applied Materials , Inc . ( NASDAQ : AMAT ) ",20181122T141500Z,,fairfieldcurrent.com,English,United States
4,https://www.fairfieldcurrent.com/news/2018/12/05/candriam-luxembourg-s-c-a-has-32-20-million-holdings-in-applied-materials-inc-amat.html,https://www.fairfieldcurrent.com/news/2018/12/05/candriam-luxembourg-s-c-a-has-32-20-million-holdings-in-applied-materials-inc-amat.html/amp,"Candriam Luxembourg S . C . A . Has $32 . 20 Million Holdings in Applied Materials , Inc . ( NASDAQ : AMAT ) ",20181206T124500Z,,fairfieldcurrent.com,English,United States
5,https://www.fairfieldcurrent.com/2018/11/21/first-hawaiian-bank-acquires-new-position-in-applied-materials-inc-amat.html,https://www.fairfieldcurrent.com/2018/11/21/first-hawaiian-bank-acquires-new-position-in-applied-materials-inc-amat.html/amp,"7 , 557 Shares in Applied Materials , Inc . ( AMAT ) Acquired by First Hawaiian Bank",20181122T031500Z,,fairfieldcurrent.com,English,United States
6,https://www.fairfieldcurrent.com/2018/11/13/candriam-luxembourg-s-c-a-has-32-20-million-holdings-in-applied-materials-inc-amat.html,https://www.fairfieldcurrent.com/2018/11/13/candriam-luxembourg-s-c-a-has-32-20-million-holdings-in-applied-materials-inc-amat.html/amp,"Candriam Luxembourg S . C . A . Has $32 . 20 Million Holdings in Applied Materials , Inc . ( AMAT ) ",20181113T210000Z,,fairfieldcurrent.com,English,United States
7,https://www.fairfieldcurrent.com/2018/11/20/candriam-luxembourg-s-c-a-has-32-20-million-holdings-in-applied-materials-inc-amat.html,https://www.fairfieldcurrent.com/2018/11/20/candriam-luxembourg-s-c-a-has-32-20-million-holdings-in-applied-materials-inc-amat.html/amp,"Candriam Luxembourg S . C . A . Grows Position in Applied Materials , Inc . ( NASDAQ : AMAT ) ",20181120T160000Z,,fairfieldcurrent.com,English,United States
8,https://www.fairfieldcurrent.com/2018/11/21/hodges-capital-management-inc-reduces-position-in-applied-materials-inc-amat.html,https://www.fairfieldcurrent.com/2018/11/21/hodges-capital-management-inc-reduces-position-in-applied-materials-inc-amat.html/amp,"Hodges Capital Management Inc . Lowers Stake in Applied Materials , Inc . ( AMAT ) ",20181122T014500Z,,fairfieldcurrent.com,English,United States
9,http://globenewswire.com/news-release/2018/12/07/1663713/0/en/Applied-Materials-Announces-Cash-Dividend.html,,Applied Materials Announces Cash Dividend,20181207T130000Z,,globenewswire.com,English,United States
