,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
0,https://www.fairfieldcurrent.com/2018/11/22/candriam-luxembourg-s-c-a-sells-42892-shares-of-abbott-laboratories-abt.html,https://www.fairfieldcurrent.com/2018/11/22/candriam-luxembourg-s-c-a-sells-42892-shares-of-abbott-laboratories-abt.html/amp,"Candriam Luxembourg S . C . A . Sells 42 , 892 Shares of Abbott Laboratories ( ABT ) ",20181122T141500Z,,fairfieldcurrent.com,English,United States
1,https://www.fairfieldcurrent.com/2018/11/29/candriam-luxembourg-s-c-a-sells-42892-shares-of-abbott-laboratories-abt.html,https://www.fairfieldcurrent.com/2018/11/29/candriam-luxembourg-s-c-a-sells-42892-shares-of-abbott-laboratories-abt.html/amp,Candriam Luxembourg S . C . A . Cuts Position in Abbott Laboratories ( ABT ) ,20181129T153000Z,,fairfieldcurrent.com,English,United States
2,https://www.fairfieldcurrent.com/2018/11/26/lincoln-national-corp-has-2-19-million-stake-in-abbott-laboratories-abt.html,https://www.fairfieldcurrent.com/2018/11/26/lincoln-national-corp-has-2-19-million-stake-in-abbott-laboratories-abt.html/amp,"Lincoln National Corp Sells 3 , 105 Shares of Abbott Laboratories ( NYSE : ABT ) ",20181126T180000Z,,fairfieldcurrent.com,English,United States
3,https://www.gurufocus.com/news/779414/abbott-laboratories-abt-chairman-and-ceo-miles-d-white-sold-103-million-of-shares,,"Nov 30 , 2018 - Abbott Laboratories ( ABT ) Chairman and CEO Miles D White Sold $10 . 3 million of Shares",20181202T024500Z,,gurufocus.com,English,United States
4,https://www.investors.com/research/investing-action-plan/ubiquiti-joins-these-stocks-in-or-near-buy-zones-investing-action-plan/,,"Stocks To Watch In Or Near Buy Zones : Ubiquiti , Visa , Kohl | Investor Business Daily",20181108T201500Z,https://www.investors.com/wp-content/uploads/2018/02/Stock-ubiquity-01-company.jpg,investors.com,English,United States
5,https://www.insidermonkey.com/blog/is-abbott-laboratories-abt-a-good-stock-to-buy-2-677606/,,Is Abbott Laboratories ( ABT ) A Good Stock To Buy ? ,20181208T083000Z,https://www.insidermonkey.com/blog/wp-content/uploads/2015/03/Phill-Gross.jpg,insidermonkey.com,English,United States
6,https://www.dailypolitical.com/2018/11/12/hl-financial-services-llc-acquires-4968-shares-of-abbott-laboratories-abt.html,https://www.dailypolitical.com/2018/11/12/hl-financial-services-llc-acquires-4968-shares-of-abbott-laboratories-abt.html/amp,"HL Financial Services LLC Acquires 4 , 968 Shares of Abbott Laboratories ( ABT ) ",20181112T144500Z,,dailypolitical.com,English,United States
7,https://www.jurist.org/news/2018/11/ny-ag-announces-settlement-over-misleading-infant-feeding-surveys/,,NY AG announces settlement over misleading infant - feeding surveys,20181112T230000Z,https://www.jurist.org/news/wp-content/uploads/sites/4/2018/11/baby_bottle_1542053887.jpg,jurist.org,English,United States
8,https://www.dailypolitical.com/2018/11/15/investment-counselors-of-maryland-llc-acquires-1950-shares-of-abbott-laboratories-abt.html,https://www.dailypolitical.com/2018/11/15/investment-counselors-of-maryland-llc-acquires-1950-shares-of-abbott-laboratories-abt.html/amp,"Investment Counselors of Maryland LLC Acquires 1 , 950 Shares of Abbott Laboratories ( ABT ) ",20181115T111500Z,,dailypolitical.com,English,United States
9,https://www.wkrb13.com/2018/11/11/northstar-asset-management-llc-purchases-new-position-in-abbott-laboratories-abt.html,https://www.wkrb13.com/2018/11/11/northstar-asset-management-llc-purchases-new-position-in-abbott-laboratories-abt.html/amp,Northstar Asset Management LLC Purchases New Position in Abbott Laboratories ( ABT ) ,20181111T124500Z,,wkrb13.com,English,United States
