,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
0,https://www.dailypolitical.com/2018/03/13/arch-capital-group-ltd-acgl-shares-bought-by-amalgamated-bank.html,https://www.dailypolitical.com/2018/03/13/arch-capital-group-ltd-acgl-shares-bought-by-amalgamated-bank.html/amp,Arch Capital Group Ltd . ( ACGL ) Shares Bought by Amalgamated Bank,20180313T084500Z,,dailypolitical.com,English,United States
1,https://www.dailypolitical.com/2018/03/16/arch-capital-group-ltd-acgl-shares-sold-by-franklin-resources-inc.html,https://www.dailypolitical.com/2018/03/16/arch-capital-group-ltd-acgl-shares-sold-by-franklin-resources-inc.html/amp,Arch Capital Group Ltd . ( ACGL ) Shares Sold by Franklin Resources Inc . ,20180316T173000Z,,dailypolitical.com,English,United States
2,https://www.themarketsdaily.com/2018/03/15/positive-media-coverage-somewhat-unlikely-to-affect-arch-capital-group-acgl-share-price.html,https://www.themarketsdaily.com/2018/03/15/positive-media-coverage-somewhat-unlikely-to-affect-arch-capital-group-acgl-share-price.html/amp,Positive Media Coverage Somewhat Unlikely to Affect Arch Capital Group ( ACGL ) Share Price,20180315T040000Z,,themarketsdaily.com,English,United States
3,https://www.dailypolitical.com/2018/03/14/arch-capital-group-acgl-cut-to-strong-sell-at-bidaskclub.html,https://www.dailypolitical.com/2018/03/14/arch-capital-group-acgl-cut-to-strong-sell-at-bidaskclub.html/amp,Arch Capital Group ( ACGL ) Cut to Strong Sell at BidaskClub,20180315T054500Z,,dailypolitical.com,English,United States
4,https://www.dailypolitical.com/2018/04/03/arch-capital-group-acgl-given-a-96-00-price-target-at-wells-fargo.html,https://www.dailypolitical.com/2018/04/03/arch-capital-group-acgl-given-a-96-00-price-target-at-wells-fargo.html/amp,Arch Capital Group ( ACGL ) Given a $96 . 00 Price Target at Wells Fargo,20180403T131500Z,,dailypolitical.com,English,United States
5,https://www.wkrb13.com/2018/03/23/arch-capital-group-acgl-earning-favorable-news-coverage-accern-reports.html,https://www.wkrb13.com/2018/03/23/arch-capital-group-acgl-earning-favorable-news-coverage-accern-reports.html/amp,"Arch Capital Group ( ACGL ) Earning Favorable News Coverage , Accern Reports",20180323T023000Z,,wkrb13.com,English,United States
6,https://www.wkrb13.com/2018/03/27/arch-capital-group-acgl-given-daily-media-sentiment-score-of-0-33.html,https://www.wkrb13.com/2018/03/27/arch-capital-group-acgl-given-daily-media-sentiment-score-of-0-33.html/amp,Arch Capital Group ( ACGL ) Given Daily Media Sentiment Score of 0 . 33,20180327T021500Z,,wkrb13.com,English,United States
7,https://www.themarketsdaily.com/2018/03/31/arch-capital-group-acgl-given-media-sentiment-rating-of-0-35.html,https://www.themarketsdaily.com/2018/03/31/arch-capital-group-acgl-given-media-sentiment-rating-of-0-35.html/amp,Arch Capital Group ( ACGL ) Given Media Sentiment Rating of 0 . 35,20180331T030000Z,,themarketsdaily.com,English,United States
8,https://www.reuters.com/article/brief-arch-capital-group-says-chairman-c/brief-arch-capital-group-says-chairman-constantine-iordanous-2017-total-compensation-was-12-8-mln-idUSFWN1RA0M7,https://mobile.reuters.com/article/amp/idUSFWN1RA0M7,BRIEF - Arch Capital Group Says Chairman Constantine Iordanou 2017 Total Compensation Was $12 . 8 Mln,20180328T161500Z,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,reuters.com,English,United States
9,https://www.reuters.com/article/brief-arch-capital-announces-secondary-p/brief-arch-capital-announces-secondary-public-offering-idUSASB0C9M4,http://mobile.reuters.com/article/amp/idUSASB0C9M4,BRIEF - Arch Capital Announces Secondary Public Offering,20180308T233000Z,https://s4.reutersmedia.net/resources_v2/images/rcom-default.png,reuters.com,English,United States
