,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
0,https://www.insidermonkey.com/blog/polen-capital-aons-business-continues-to-be-well-positioned-and-operating-exceptionally-well-974584/,,Polen Capital :  AON Business Continues to be Well - Positioned and Operating Exceptionally Well  ,20210826T193000Z,https://d2gr5kl7dt2z3t.cloudfront.net/blog/wp-content/uploads/2019/07/29233017/finance.jpg,insidermonkey.com,English,United States
1,https://www.law360.com/articles/1422172,https://www.law360.com/amp/articles/1422172,Court Partly Blocks Aon Rival From Using Trade Secrets,20210916T201500Z,https://www.law360.com/images/law360-stacked.png,law360.com,English,United States
2,https://www.law360.com/insurance/articles/1422172,https://www.law360.com/amp/articles/1422172,Court Partly Blocks Aon Rival From Using Trade Secrets,20210916T213000Z,https://www.law360.com/images/law360-stacked.png,law360.com,English,United States
3,https://www.law360.com/employment/articles/1422172,https://www.law360.com/amp/articles/1422172,Court Partly Blocks Aon Rival From Using Trade Secrets,20210916T214500Z,https://www.law360.com/images/law360-stacked.png,law360.com,English,United States
5,https://www.insurancejournal.com/news/international/2021/09/14/631603.htm,https://amp.insurancejournal.com/news/international/2021/09/14/631603.htm,"Aon Combines Facultative Reinsurance Broking Teams in APAC , Led by Lambrou",20210914T101500Z,,insurancejournal.com,English,United States
6,https://www.prnewswire.com:443/news-releases/latium-technologies-and-aon-revolutionizing-construction-risk-management-301366451.html,,Latium Technologies and Aon Revolutionizing Construction Risk Management,20210831T181500Z,,prnewswire.com,English,United States
7,https://www.prnewswire.com/news-releases/latium-technologies-and-aon-revolutionizing-construction-risk-management-301366451.html,,Latium Technologies and Aon Revolutionizing Construction Risk Management,20210831T183000Z,,prnewswire.com,English,United States
9,https://www.businessinsurance.com/article/20210910/NEWS06/912344471/Aon-merging-facultative-broking-teams-in-Asia,,Aon merging facultative broking teams in Asia | Business Insurance,20210910T214500Z,,businessinsurance.com,English,United States
10,https://www.insurancejournal.com/news/international/2021/09/10/630995.htm,https://amp.insurancejournal.com/news/international/2021/09/10/630995.htm,Willis Towers Watson New CEO Says It Has $5 Billion for Possible Acquisitions,20210910T054500Z,https://www.insurancejournal.com/app/uploads/2020/12/merger-scaled.jpg,insurancejournal.com,English,United States
11,https://www.reuters.com/article/willis-towers-watson-outlook/willis-towers-watson-has-around-5-bln-for-possible-ma-incoming-ceo-idUSL8N2QB5PS,https://mobile.reuters.com/article/amp/idUSKBN2G5287,Willis Towers Watson has around $5 billion for possible M & A - incoming CEO,20210909T223000Z,https://s1.reutersmedia.net/resources_v2/images/rcom-default.png,reuters.com,English,United States
12,https://www.insidermonkey.com/blog/hedge-funds-piled-into-freeport-mcmoran-inc-fcx-at-the-wrong-time-980344/,,Hedge Funds Piled Into Freeport - McMoRan Inc . ( FCX ) At The Wrong Time,20210922T033000Z,https://d2gr5kl7dt2z3t.cloudfront.net/blog/wp-content/uploads/2019/04/04120141/Matthew-Hulsizer-PEAK6-Capital.jpg,insidermonkey.com,English,United States
13,https://www.prnewswire.com/news-releases/global-113-99-bn-insurance-brokers-markets-2015-2020--2020-2025f-2030f-301370451.html,,"Global $113 . 99 Bn Insurance Brokers Markets , 2015 - 2020 , 2020 - 2025F , 2030F",20210907T204500Z,,prnewswire.com,English,United States
14,https://www.prnewswire.com:443/news-releases/global-113-99-bn-insurance-brokers-markets-2015-2020--2020-2025f-2030f-301370451.html,,"Global $113 . 99 Bn Insurance Brokers Markets , 2015 - 2020 , 2020 - 2025F , 2030F",20210907T204500Z,,prnewswire.com,English,United States
16,https://www.entrepreneur.com/article/387441,,Aon ( AON ) Surges 54 . 2 % in a Year : More Room for Upside Left ? ,20210923T213000Z,https://assets.entrepreneur.com/providers/zacks/hero-image-zacks-387441.jpeg,entrepreneur.com,English,United States
20,https://insurancenewsnet.com/oarticle/shavelogic-closes-m-in-financing-to-launch-the-sl5-razor,,Shavelogic Closes M in Financing to Launch the SL5 Razor,20210917T133000Z,https://insurancenewsnet.com/wp-content/uploads/2021/04/inn-og-default.jpg,insurancenewsnet.com,English,United States
21,https://www.prnewswire.com:443/news-releases/hr-benefits-and-administration-services-sourcing-and-procurement-market-during-2021-2025--covid-19-impact--recovery-analysis--spendedge-301372510.html,,HR Benefits and Administration Services Sourcing and Procurement Market during 2021 - 2025 | COVID - 19 Impact & Recovery Analysis,20210910T113000Z,,prnewswire.com,English,United States
22,https://www.prnewswire.com/news-releases/hr-benefits-and-administration-services-sourcing-and-procurement-market-during-2021-2025--covid-19-impact--recovery-analysis--spendedge-301372510.html,,HR Benefits and Administration Services Sourcing and Procurement Market during 2021 - 2025 | COVID - 19 Impact & Recovery Analysis,20210910T111500Z,,prnewswire.com,English,United States
24,https://www.tmcnet.com/usubmit/2021/08/31/9440521.htm,,Latium Technologies and Aon Revolutionizing Construction Risk Management,20210831T183000Z,https://mma.prnewswire.com/media/1605872/Latium_Technologies_Latium_Technologies_and_Aon_Revolutionizing.jpg,tmcnet.com,English,United States
25,https://finance.yahoo.com/news/global-insurance-brokerage-market-anticipated-133000219.html,https://finance.yahoo.com/amphtml/news/global-insurance-brokerage-market-anticipated-133000219.html,"Global Insurance Brokerage Market Anticipated to Surpass $515 . 3 Billion , at 5 . 4 % CAGR from 2021 to 2028 - Exclusive Report [ 157 pages ] by Research Dive",20210826T141500Z,https://s.yimg.com/uu/api/res/1.2/2BqBTM72Nk7iccmlIhGw0g--~B/aD00MDA7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/prnewswire.com/3516a86b0797cb42495dd41a442ecfca,finance.yahoo.com,English,United States
