,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
2,https://etfdailynews.com/news/axon-enterprise-inc-nasdaqaxon-president-luke-larson-sells-5742-shares/,,"Axon Enterprise , Inc . ( NASDAQ : AXON ) President Luke Larson Sells 5 , 742 Shares",20220107T181500Z,,etfdailynews.com,English,United States
4,https://etfdailynews.com/news/axon-enterprise-inc-nasdaqaxon-shares-purchased-by-citigroup-inc/,,"Axon Enterprise , Inc . ( NASDAQ : AXON ) Shares Purchased by Citigroup Inc . ",20220120T140000Z,,etfdailynews.com,English,United States
5,https://www.fool.com/investing/2022/01/14/why-axon-enterprise-stock-crashed-today/?source=iedfolrf0000001,,Why Axon Enterprise Stock Crashed Today,20220115T051500Z,https://g.foolcdn.com/editorial/images/661455/taser-stun-gun-body-camera-axon-enterprise-source-aaxn.jpg,fool.com,English,United States
6,https://www.thetimesnews.com/story/news/local/2022/01/19/mebane-police-department-body-worn-cameras-reform-accountability-civil-rights-footage-caldwell-chief/6561642001/,,Body - worn cameras to be issued to Mebane police officers,20220119T213000Z,"https://www.gannett-cdn.com/presto/2022/01/18/NTIN/8d4e9980-01ef-4aba-b238-e5b991f8ac17-Chief-T.-E.-Caldwell.jpg?auto=webp&crop=2047,1152,x0,y384&format=pjpg",thetimesnews.com,English,United States
7,https://www.fool.com/investing/2022/01/17/is-this-red-hot-growth-stock-the-apple-of-law-enfo/?source=iedfolrf0000001,,Is This Red - Hot Growth Stock the Apple of Law Enforcement ? ,20220117T144500Z,https://g.foolcdn.com/editorial/images/660734/gettyimages-1326757347.jpg,fool.com,English,United States
8,https://www.law360.com/articles/1457921,https://www.law360.com/amp/articles/1457921,BREAKING : High Court Takes Up Axon FTC Challenge,20220124T163000Z,https://www.law360.com/images/law360-stacked.png,law360.com,English,United States
9,https://www.prnewswire.com/news-releases/trending-today-airing-on-fox-business-features-axons-new-consumer-taser-device-for-self-defense-301467891.html,,Trending Today Airing on Fox Business Features Axon New Consumer TASER Device for Self Defense,20220125T190000Z,,prnewswire.com,English,United States
10,https://www.prnewswire.com:443/news-releases/trending-today-airing-on-fox-business-features-axons-new-consumer-taser-device-for-self-defense-301467891.html,,Trending Today Airing on Fox Business Features Axon New Consumer TASER Device for Self Defense,20220125T183000Z,,prnewswire.com,English,United States
11,https://www.fool.com/investing/2021/12/29/3-unstoppable-stocks-that-could-create-lasting-gen/,,3 Unstoppable Stocks That Could Create Lasting Generational Wealth,20211229T161500Z,https://g.foolcdn.com/editorial/images/655955/3d-car-computer-design.jpg,fool.com,English,United States
12,https://www.knau.org/knau-and-arizona-news/2022-01-14/arizona-based-company-to-provide-5-000-body-cameras-to-ohio-state-prison-system,https://www.knau.org/knau-and-arizona-news/2022-01-14/arizona-based-company-to-provide-5-000-body-cameras-to-ohio-state-prison-system?_amp=true,"Arizona - based company to provide 5 , 000 body cameras to Ohio state prison system",20220114T141500Z,http://npr-brightspot.s3.amazonaws.com/legacy/sites/knau/files/201808/body_cameras.jpg,knau.org,English,United States
13,https://www.fool.com/investing/2022/01/08/30-of-my-retirement-is-in-these-5-stocks-heres-why/?source=iedfolrf0000001,,30 % of My Retirement Is in These 5 Stocks : Here Why I Believe Theyre Winners for 2022,20220108T151500Z,https://g.foolcdn.com/editorial/images/659696/a-construction-worker-holds-a-thermos-and-helmet.jpg,fool.com,English,United States
14,https://www.fool.com/investing/2022/01/08/30-of-my-retirement-is-in-these-5-stocks-heres-why/,,30 % of My Retirement Is in These 5 Stocks : Here Why I Believe Theyre Winners for 2022,20220108T170000Z,https://g.foolcdn.com/editorial/images/659696/a-construction-worker-holds-a-thermos-and-helmet.jpg,fool.com,English,United States
15,https://www.fool.com/investing/2022/01/25/want-1-million-2-unstoppable-growth-stocks-to-buy/?source=iedfolrf0000001,,2 Unstoppable Growth Stocks to Buy and Hold for the Next Decade,20220125T160000Z,https://g.foolcdn.com/editorial/images/662500/gettyimages-1214753307.jpg,fool.com,English,United States
16,https://www.fool.com/investing/2022/01/25/want-1-million-2-unstoppable-growth-stocks-to-buy/,,2 Unstoppable Growth Stocks to Buy and Hold for the Next Decade,20220125T181500Z,https://g.foolcdn.com/editorial/images/662500/gettyimages-1214753307.jpg,fool.com,English,United States
17,https://wiky.com/2022/01/24/u-s-supreme-court-takes-up-taser-makers-battle-with-ftc/,,U . S . Supreme Court takes up Taser maker battle with FTC | 104 . 1 WIKY,20220124T163000Z,https://storage.googleapis.com/media.mwcradio.com/mimesis/2022-01/24/2022-01-24T144619Z_2_LYNXMPEI0N0PC_RTROPTP_3_USA-COURT-FTC.JPG,wiky.com,English,United States
18,https://wtaq.com/2022/01/24/u-s-supreme-court-takes-up-taser-makers-battle-with-ftc/,,U . S . Supreme Court takes up Taser maker battle with FTC | WTAQ News Talk | 97 . 5 FM · 1360 AM,20220124T171500Z,https://storage.googleapis.com/media.mwcradio.com/mimesis/2022-01/24/2022-01-24T144619Z_2_LYNXMPEI0N0PC_RTROPTP_3_USA-COURT-FTC.JPG,wtaq.com,English,United States
19,https://kelo.com/2022/01/24/u-s-supreme-court-takes-up-taser-makers-battle-with-ftc/,,U . S . Supreme Court takes up Taser maker battle with FTC,20220124T200000Z,https://storage.googleapis.com/media.mwcradio.com/mimesis/2022-01/24/2022-01-24T144619Z_2_LYNXMPEI0N0PC_RTROPTP_3_USA-COURT-FTC.JPG,kelo.com,English,United States
20,https://www.prnewswire.com:443/news-releases/dutch-national-police-now-largest-netherlands-agency-to-deploy-taser-devices-301459157.html,,Dutch National Police Now Largest Netherlands Agency to Deploy TASER Devices,20220112T130000Z,,prnewswire.com,English,United States
21,https://www.prnewswire.com/news-releases/dutch-national-police-now-largest-netherlands-agency-to-deploy-taser-devices-301459157.html,,Dutch National Police Now Largest Netherlands Agency to Deploy TASER Devices,20220112T130000Z,,prnewswire.com,English,United States
