,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
105,https://www.msn.com/en-ca/news/other/this-small-swiss-company-is-taking-starbucks-to-court/ar-AABfQDE,,This Small Swiss Company Is Taking Starbucks to Court,20190512T141500Z,,msn.com,English,United States
106,https://www.msn.com/en-ca/money/topstories/this-small-swiss-company-is-taking-starbucks-to-court/ar-AABfQDE,,This Small Swiss Company Is Taking Starbucks to Court,20190512T121500Z,,msn.com,English,United States
145,https://www.businesswire.com/news/home/20190513005652/en/Starbucks-Completes-Issuance-Third%C2%A0and-Largest-Sustainability-Bond,,Starbucks Completes Issuance of Third and Largest Sustainability Bond,20190513T164500Z,https://mms.businesswire.com/media/20190513005652/en/721169/23/Guatemala_Huehuetenango_5.jpg,businesswire.com,English,United States
147,https://www.deseretnews.com/article/900074670/surprise-starbucks-to-open-its-first-provo-store-next-year.html,https://www.deseretnews.com/article/900074670/surprise-starbucks-to-open-its-first-provo-store-next-year.amp,Surprise ! Starbucks to open its first Provo store next year,20190610T181500Z,https://media.deseretdigital.com/file/9a54333852.jpg?crop=top:0%7Cleft:0%7Cwidth:1200%7Cheight:630&quality=100,deseretnews.com,English,United States
148,https://www.deseretnews.com/article/900074670/provo-utah-starbucks-first-byu.html,https://www.deseretnews.com/article/900074670/provo-utah-starbucks-first-byu.amp,Surprise ! Starbucks to open its first Provo store next year,20190610T213000Z,https://media.deseretdigital.com/file/9a54333852.jpg?crop=top:0%7Cleft:0%7Cwidth:1200%7Cheight:630&quality=100,deseretnews.com,English,United States
161,https://fox13now.com/2019/06/06/provo-set-to-get-its-first-starbucks-next-year/,https://fox13now.com/2019/06/06/provo-set-to-get-its-first-starbucks-next-year/amp/,Provo set to get its first Starbucks in 2020,20190607T013000Z,https://localtvkstu.files.wordpress.com/2019/06/1280x960_80131p00-idzmt.jpg?quality=85&strip=all,fox13now.com,English,United States
162,https://fox13now.com/2019/06/06/provo-set-for-its-first-starbucks-next-year/,https://fox13now.com/2019/06/06/provo-set-for-its-first-starbucks-next-year/amp/,Provo set for its first Starbucks next year,20190606T233000Z,https://localtvkstu.files.wordpress.com/2019/06/promo384129951.jpg?quality=85&strip=all,fox13now.com,English,United States
163,https://apnews.com/Business%20Wire/0867ebbece994be7b3021bd4c0a833d5,,Starbucks to Participate in Piper Jaffray 39th Annual Consumer Marketplace Conference,20190523T231500Z,https://apnews.com/images/PaidContent3.png,apnews.com,English,United States
172,https://www.chron.com/news/world/article/Starbucks-launches-disposable-cups-trial-at-UK-13964725.php,https://www.chron.com/news/world/amp/Starbucks-launches-disposable-cups-trial-at-UK-13964725.php,Starbucks launches disposable cups trial at united kingdom airport,20190610T120000Z,https://s.hdnux.com/photos/01/03/25/07/17650140/3/rawImage.jpg,chron.com,English,United States
173,https://www.chron.com/neighborhood/news/world/article/Starbucks-launches-disposable-cups-trial-at-UK-13964725.php,https://www.chron.com/news/world/amp/Starbucks-launches-disposable-cups-trial-at-UK-13964725.php,Starbucks launches disposable cups trial at united kingdom airport,20190610T124500Z,https://s.hdnux.com/photos/01/03/25/07/17650140/3/rawImage.jpg,chron.com,English,United States
