,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
0,https://www.tickerreport.com/banking-finance/11708784/meiji-yasuda-asset-management-co-ltd-boosts-stake-in-american-electric-power-company-inc-nasdaqaep.html,,"Meiji Yasuda Asset Management Co Ltd . Boosts Stake in American Electric Power Company , Inc . ( NASDAQ : AEP ) ",20240224T183000Z,,tickerreport.com,English,United States
1,https://finance.yahoo.com/news/11-best-electric-utility-stocks-134033847.html,,11 Best Electric Utility Stocks To Buy Right Now,20240221T141500Z,https://media.zenfs.com/en/insidermonkey.com/ff56ca7732ddd0654dd317139be6ec77,finance.yahoo.com,English,United States
2,https://www.tickerreport.com/banking-finance/11675609/e-fund-management-co-ltd-boosts-stake-in-american-electric-power-company-inc-nasdaqaep.html,,"E Fund Management Co . Ltd . Boosts Stake in American Electric Power Company , Inc . ( NASDAQ : AEP ) ",20240215T170000Z,,tickerreport.com,English,United States
4,https://www.dailypolitical.com/2024/02/12/1st-source-bank-has-2-05-million-stock-holdings-in-american-electric-power-company-inc-nasdaqaep.html,,"1ST Source Bank Has $2 . 05 Million Stock Holdings in American Electric Power Company , Inc . ( NASDAQ : AEP ) ",20240212T190000Z,,dailypolitical.com,English,United States
5,https://www.themarketsdaily.com/2024/03/07/american-electric-power-nasdaqaep-downgraded-by-stocknews-com-to-sell.html,,American Electric Power ( NASDAQ : AEP ) Downgraded by StockNews . com to Sell,20240307T071500Z,,themarketsdaily.com,English,United States
6,https://www.dailypolitical.com/2024/02/24/meiji-yasuda-asset-management-co-ltd-increases-position-in-american-electric-power-company-inc-nasdaqaep.html,,"Meiji Yasuda Asset Management Co Ltd . Increases Position in American Electric Power Company , Inc . ( NASDAQ : AEP ) ",20240224T190000Z,,dailypolitical.com,English,United States
7,https://www.dailypolitical.com/2024/02/24/cary-street-partners-investment-advisory-llc-buys-998-shares-of-american-electric-power-company-inc-nasdaqaep.html,,"Cary Street Partners Investment Advisory LLC Buys 998 Shares of American Electric Power Company , Inc . ( NASDAQ : AEP ) ",20240224T174500Z,,dailypolitical.com,English,United States
8,https://www.tickerreport.com/banking-finance/11751087/jt-stratford-llc-makes-new-222000-investment-in-american-electric-power-company-inc-nasdaqaep.html,,"JT Stratford LLC Makes New $222 , 000 Investment in American Electric Power Company , Inc . ( NASDAQ : AEP ) ",20240307T153000Z,,tickerreport.com,English,United States
9,https://www.tickerreport.com/banking-finance/11708579/cary-street-partners-investment-advisory-llc-buys-998-shares-of-american-electric-power-company-inc-nasdaqaep.html,,"Cary Street Partners Investment Advisory LLC Buys 998 Shares of American Electric Power Company , Inc . ( NASDAQ : AEP ) ",20240224T174500Z,,tickerreport.com,English,United States
10,https://www.dailypolitical.com/2024/03/08/morgan-stanley-purchases-587145-shares-of-american-electric-power-company-inc-nasdaqaep.html,,"Morgan Stanley Purchases 587 , 145 Shares of American Electric Power Company , Inc . ( NASDAQ : AEP ) ",20240308T161500Z,,dailypolitical.com,English,United States
11,https://www.dailypolitical.com/2024/02/27/american-electric-power-nasdaqaep-releases-fy24-earnings-guidance.html,,American Electric Power ( NASDAQ : AEP ) Releases FY24 Earnings Guidance,20240227T183000Z,,dailypolitical.com,English,United States
12,https://theenterpriseleader.com/2024/03/13/comerica-bank-acquires-shares-of-198728-american-electric-power-company-inc-nasdaqaep.html,,"Comerica Bank Acquires Shares of 198 , 728 American Electric Power Company , Inc . ( NASDAQ : AEP ) ",20240313T124500Z,,theenterpriseleader.com,English,United States
13,https://theenterpriseleader.com/2024/03/12/american-electric-power-nasdaqaep-stock-rating-lowered-by-ladenburg-thalm-sh-sh.html,,American Electric Power ( NASDAQ : AEP ) Stock Rating Lowered by LADENBURG THALM / SH SH,20240312T060000Z,,theenterpriseleader.com,English,United States
14,https://www.themarketsdaily.com/2024/03/01/bank-of-nova-scotia-raises-position-in-american-electric-power-company-inc-nasdaqaep.html,,"Bank of Nova Scotia Raises Position in American Electric Power Company , Inc . ( NASDAQ : AEP ) ",20240301T143000Z,,themarketsdaily.com,English,United States
