,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
0,https://www.benzinga.com/pressreleases/25/01/g42830910/apa-corporation-announces-executive-leadership-and-corporate-officer-updates-executive-vice-presid,,"APA Corporation Announces Executive Leadership and Corporate Officer Updates ; Executive Vice President , Operations Clay Bretches to Retire , Kimberly Warnica joins Company as Executive Vice President and Chief Legal Officer - APA ( NASDAQ : APA ) ",20250106T221500Z,https://www.benzinga.com/next-assets/images/schema-image-default.png,benzinga.com,English,United States
1,https://www.upstreamonline.com/shale/pipeline-deal-keeps-tamboran-on-track-at-aussie-shale-gas-project/2-1-1754503,,Pipeline deal keeps Tamboran on track at Aussie shale gas project,20241217T070000Z,https://images.dngroup.com/image/eyJ3IjoxMjAwLCJrIjoiM2IyNTMwMTI2YWVlN2EyODA0MGQ3NmM5YTQxMGQ0ZGQiLCJmIjoid2VicCIsImNyb3AiOlswLDEwMCwxNjAwLDc5N10sInIiOjIsIm8iOiJnbG9iYWwifQ==,upstreamonline.com,English,United States
2,https://www.modernreaders.com/news/2025/01/11/apa-corporation-approves-new-performance-share-and-stock-option-programs.html,,APA Corporation Approves New Performance Share and Stock Option Programs,20250111T134500Z,,modernreaders.com,English,United States
5,https://theenterpriseleader.com/2025/01/17/apa-corp-terminates-former-credit-agreements-and-enters-new-syndicated-credit-agreements.html,,APA Corp Terminates Former Credit Agreements and Enters New Syndicated Credit Agreements,20250117T153000Z,,theenterpriseleader.com,English,United States
7,https://www.globenewswire.com/news-release/2025/01/07/3005891/0/en/APA-Corporation-Prices-850-Million-Private-Notes-Offering.html,,APA Corporation Prices $850 Million Private Notes Offering,20250107T231500Z,https://ml.globenewswire.com/Resource/Download/4e364642-c43c-412d-9bd6-c0816f5caea5,globenewswire.com,English,United States
8,https://oilprice.com/Latest-Energy-News/World-News/Trump-Calls-on-the-UK-to-Open-Up-the-North-Sea-and-Get-Rid-of-Wind-Farms.html,https://oilprice.com/Latest-Energy-News/World-News/Trump-Calls-on-the-UK-to-Open-Up-the-North-Sea-and-Get-Rid-of-Wind-Farms.amp.html,Trump Calls on the united kingdom to Open Up the North Sea and Get Rid of Wind Farms,20250103T140000Z,https://d32r1sh890xpii.cloudfront.net/news/718x300/2025-01-03_ufmnkdx1ba.jpg,oilprice.com,English,United States
9,https://www.benzinga.com/analyst-ratings/price-target/24/12/42739172/wall-streets-most-accurate-analysts-weigh-in-on-3-energy-stocks-with-over-4-dividend-yields,,"Wall Street Most Accurate Analysts Weigh In On 3 Energy Stocks With Over 4 % Dividend Yields - APA ( NASDAQ : APA ), HF Sinclair ( NYSE : DINO ) ",20241231T150000Z,https://cdn.benzinga.com/files/images/story/2024/12/31/8-Best-Dividend-Challengers-Stocks-To-Bu.jpeg?&fit=crop,benzinga.com,English,United States
14,https://oilprice.com/Energy/Energy-General/Trump-Slams-UK-Energy-Policys-Very-Big-Mistake.html,https://oilprice.com/Energy/Energy-General/Trump-Slams-UK-Energy-Policys-Very-Big-Mistake.amp.html,Trump Slams united kingdom Energy Policy  Very Big Mistake  ,20250107T181500Z,https://d32r1sh890xpii.cloudfront.net/article/718x300/2025-01-07_4wmuxminbu.jpg,oilprice.com,English,United States
18,https://www.themarketsdaily.com/2025/01/06/the-goldman-sachs-group-cuts-apa-nasdaqapa-price-target-to-22-00.html,,The Goldman Sachs Group Cuts APA ( NASDAQ : APA ) Price Target to $22 . 00,20250106T091500Z,,themarketsdaily.com,English,United States
19,https://www.themarketsdaily.com/2024/12/25/apa-nasdaqapa-sees-unusually-high-trading-volume-time-to-buy.html,,APA ( NASDAQ : APA ) Sees Unusually - High Trading Volume – Time to Buy ? ,20241225T134500Z,,themarketsdaily.com,English,United States
20,https://www.etfdailynews.com/2024/12/17/wellington-management-group-llp-reduces-position-in-apa-co-nasdaqapa/,,Wellington Management Group LLP Reduces Position in APA Co . ( NASDAQ : APA ) ,20241217T091500Z,,etfdailynews.com,English,United States
