,url,url_mobile,title,seendate,socialimage,domain,language,sourcecountry
2,https://finance.yahoo.com/news/amgen-foundation-launches-amgen-biotech-200000071.html,https://finance.yahoo.com/amphtml/news/amgen-foundation-launches-amgen-biotech-200000071.html,"Amgen Foundation Launches Amgen Biotech Experience In Tampa , Florida",20190417T204500Z,https://s.yimg.com/uu/api/res/1.2/gyWkSHdx_8uOmUi5RYLFIg--~B/aD04Njt3PTQwMDtzbT0xO2FwcGlkPXl0YWNoeW9u/http://globalfinance.zenfs.com/en_us/Finance/US_AFTP_PRNEWSWIRE_LIVE/Amgen_Foundation_Launches_Amgen_Biotech-30182fe1b621286d6d3b86d01be85c80,finance.yahoo.com,English,United States
3,https://www.beckershospitalreview.com/healthcare-information-technology/amgen-syapse-partner-to-develop-precision-medicine-solutions-in-oncology.html,,"Amgen , Syapse partner to develop precision medicine solutions in oncology",20190509T003000Z,https://www.beckershospitalreview.com/images/channels/healthcare-information-technology/1.jpg,beckershospitalreview.com,English,United States
5,https://www.prnewswire.com:443/news-releases/amgen-foundation-launches-amgen-biotech-experience-in-tampa-florida-300834098.html,,"Amgen Foundation Launches Amgen Biotech Experience In Tampa , Florida",20190417T203000Z,,prnewswire.com,English,United States
7,https://www.fairfieldcurrent.com/news/2019/04/14/head-to-head-survey-eiger-biopharmaceuticals-eigr-and-amgen-amgn.html,https://www.fairfieldcurrent.com/news/2019/04/14/head-to-head-survey-eiger-biopharmaceuticals-eigr-and-amgen-amgn.html/amp,Head - To - Head Survey : Eiger Biopharmaceuticals ( EIGR ) and Amgen ( AMGN ) ,20190414T130000Z,,fairfieldcurrent.com,English,United States
8,https://www.fairfieldcurrent.com/news/2019/04/12/head-to-head-analysis-audentes-therapeutics-bold-vs-amgen-amgn.html,https://www.fairfieldcurrent.com/news/2019/04/12/head-to-head-analysis-audentes-therapeutics-bold-vs-amgen-amgn.html/amp,Head to Head Contrast : Amgen ( NASDAQ : AMGN ) vs . Audentes Therapeutics ( BOLD ) ,20190412T130000Z,,fairfieldcurrent.com,English,United States
9,http://www.pressreleasepoint.com/amgen-foundation-launches-amgen-biotech-experience-tampa-florida,,"Amgen Foundation Launches Amgen Biotech Experience In Tampa , Florida",20190419T053000Z,,pressreleasepoint.com,English,United States
10,https://seekingalpha.com/article/4255211-amgen-evenity-approval-just-makes-hold,https://seekingalpha.com/amp/article/4255211-amgen-evenity-approval-just-makes-hold,Amgen Evenity Approval Just Makes It A Hold,20190418T151500Z,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,seekingalpha.com,English,United States
11,https://www.prnewswire.com:443/news-releases/evenity-romosozumab-aqqg-now-available-in-the-united-states-for-the-treatment-of-osteoporosis-in-postmenopausal-women-at-high-risk-for-fracture-300832295.html,,EVENITY™ ( romosozumab - aqqg ) Now Available In The United States For The Treatment Of Osteoporosis In Postmenopausal Women At High Risk For Fracture,20190415T213000Z,,prnewswire.com,English,United States
12,https://www.prnewswire.com/news-releases/evenity-romosozumab-aqqg-now-available-in-the-united-states-for-the-treatment-of-osteoporosis-in-postmenopausal-women-at-high-risk-for-fracture-300832295.html,,EVENITY™ ( romosozumab - aqqg ) Now Available In The United States For The Treatment Of Osteoporosis In Postmenopausal Women At High Risk For Fracture,20190416T010000Z,,prnewswire.com,English,United States
15,https://www.pharmacytimes.com/resource-centers/womens-health/new-treatment-for-osteoporosis-in-postmenopausal-women-is-available,,New Treatment for Osteoporosis In Postmenopausal Women is Available,20190416T144500Z,http://pharmacytimes.s3.amazonaws.com/v1_media/_upload_image/_thumbnails/https://pharmacytimes.s3.amazonaws.com/v1_media/SafeImages/Webdam%20Assets/consultation%20woman%20physician.jpg,pharmacytimes.com,English,United States
16,https://finance.yahoo.com/news/amgen-syapse-enter-precision-medicine-200000970.html,https://finance.yahoo.com/amphtml/news/amgen-syapse-enter-precision-medicine-200000970.html,Amgen And Syapse Enter Precision Medicine Collaboration In Oncology,20190502T210000Z,https://s.yimg.com/uu/api/res/1.2/6zuc6zxVIl2ZP9BW_FmQmA--~B/aD05ODt3PTQwMDtzbT0xO2FwcGlkPXl0YWNoeW9u/http://globalfinance.zenfs.com/en_us/Finance/US_AFTP_PRNEWSWIRE_LIVE/Amgen_And_Syapse_Enter_Precision-a085ee332e8e3e11ca5c7e5584018b12,finance.yahoo.com,English,United States
17,https://in.reuters.com/article/us-amgen-evenity-price/amgen-sets-21900-annual-price-for-new-evenity-bone-drug-idINKCN1RR260,https://in.mobile.reuters.com/article/amp/idINKCN1RR260,"Amgen sets $21 , 900 annual price for new Evenity bone drug",20190415T220000Z,https://s2.reutersmedia.net/resources/r/?m=02&d=20190415&t=2&i=1377287091&r=LYNXNPEF3E1FI,in.reuters.com,English,United States
18,https://www.reuters.com/article/us-amgen-evenity-price/amgen-sets-21900-annual-price-for-new-evenity-bone-drug-idUSKCN1RR260,https://mobile.reuters.com/article/amp/idUSKCN1RR260,"Amgen sets $21 , 900 annual price for new Evenity bone drug",20190415T213000Z,https://s2.reutersmedia.net/resources/r/?m=02&d=20190415&t=2&i=1377287091&r=LYNXNPEF3E1FI,reuters.com,English,United States
19,https://uk.reuters.com/article/us-amgen-evenity-price/amgen-sets-21900-annual-price-for-new-evenity-bone-drug-idUKKCN1RR260,https://uk.mobile.reuters.com/article/amp/idUKKCN1RR260,"Amgen sets $21 , 900 annual price for new Evenity bone drug",20190416T003000Z,https://s2.reutersmedia.net/resources/r/?m=02&d=20190415&t=2&i=1377287091&r=LYNXNPEF3E1FI,uk.reuters.com,English,United States
20,https://seekingalpha.com/article/4259857-amgen-classic-example-behavioral-finance-theory,https://seekingalpha.com/amp/article/4259857-amgen-classic-example-behavioral-finance-theory,Amgen : Classic Example Of Behavioral Finance Theory,20190503T224500Z,https://static3.seekingalpha.com/assets/og_image_192-59bfd51c9fe6af025b2f9f96c807e46f8e2f06c5ae787b15bf1423e6c676d4db.png,seekingalpha.com,English,United States
21,https://www.justice.gov/opa/pr/two-pharmaceutical-companies-agree-pay-total-nearly-125-million-resolve-allegations-they-paid,,Two Pharmaceutical Companies Agree to Pay a Total of Nearly $125 Million to Resolve Allegations That They Paid Kickbacks Through Copay Assistance Foundations,20190426T160000Z,https://www.justice.gov/sites/all/modules/features/doj_sharing/images/doj-seal-fb.jpg,justice.gov,English,United States
22,https://finance.yahoo.com/news/amgen-ignites-social-fitness-movement-200000361.html,https://finance.yahoo.com/amphtml/news/amgen-ignites-social-fitness-movement-200000361.html,Amgen Ignites A Social Fitness Movement To Support The Fight Against Heart Disease And Cancer,20190502T071500Z,https://s.yimg.com/uu/api/res/1.2/mYIlZ.w5k7N3EXEf287ngg--~B/aD05ODt3PTQwMDtzbT0xO2FwcGlkPXl0YWNoeW9u/http://globalfinance.zenfs.com/en_us/Finance/US_AFTP_PRNEWSWIRE_LIVE/Amgen_Ignites_A_Social_Fitness-a085ee332e8e3e11ca5c7e5584018b12,finance.yahoo.com,English,United States
